Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Rating,Total_Sales,Customer type_Member,Customer type_Memberr,Customer type_Normal,Gender_Male,Payment_Credit card,Payment_Ewallet
862-17-9201,B,0,0,1,Food and beverages,84.05,6,25.215,529.515,2019-01-29,10:48,7.7,84.0584.0584.0584.0584.0584.05,False,False,True,False,True,False
291-21-5991,B,0,0,1,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,14:28,7.0,61.2961.2961.2961.2961.29,True,False,False,True,False,False
602-80-9671,C,0,1,0,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09,17:15,5.1,15.9515.9515.9515.9515.9515.95,True,False,False,False,True,False
347-72-6115,B,0,0,1,Sports and travel,90.74,7,31.759,666.939,2019-01-16,18:03,6.2,90.7490.7490.7490.7490.7490.7490.74,True,False,False,False,True,False
209-61-0206,A,1,0,0,Home and lifestyle,42.91,5,10.7275,225.2775,2019-01-05,17:29,6.1,42.9142.9142.9142.9142.91,False,False,True,False,False,True
595-27-4851,A,1,0,0,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,18:05,9.3,54.2854.2854.2854.2854.2854.2854.28,False,False,True,False,False,True
189-52-0236,A,1,0,0,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,12:07,7.6,99.5599.5599.5599.5599.5599.5599.55,False,False,True,True,False,False
503-07-0930,C,0,1,0,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,19:49,8.2,58.3958.3958.3958.3958.3958.3958.39,True,False,False,True,True,False
413-20-6708,C,0,1,0,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,15:52,8.5,51.47,True,False,False,False,False,True
425-85-2085,B,0,0,1,Health and beauty,54.86,5,13.715,288.015,2019-03-29,16:48,9.8,54.8654.8654.8654.8654.86,True,False,False,True,False,True
521-18-7827,C,0,1,0,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22,20:46,8.7,39.3939.3939.3939.3939.39,True,False,False,True,True,False
220-28-1851,A,1,0,0,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,18:14,9.7,34.7334.73,False,False,True,True,False,True
600-38-9738,C,0,1,0,Sports and travel,71.92,5,17.98,377.58,2019-01-17,15:05,4.3,71.9271.9271.9271.9271.92,True,False,False,True,True,False
734-91-1155,B,0,0,1,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34,7.7,45.7145.7145.71,False,False,True,False,True,False
451-28-5717,C,0,1,0,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23,7.3,83.1783.1783.1783.1783.1783.17,True,False,False,False,False,False
609-81-8548,A,1,0,0,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,13:55,5.9,37.4437.4437.4437.4437.4437.44,True,False,False,False,True,False
133-14-7229,C,0,1,0,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43,5.0,62.8762.87,False,False,True,True,False,False
534-01-4457,A,1,0,0,Food and beverages,81.71,6,24.513,514.773,2019-01-27,14:36,8.0,81.7181.7181.7181.7181.7181.71,False,False,True,True,True,False
719-89-8991,A,1,0,0,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,16:03,7.1,91.4191.4191.4191.4191.41,True,False,False,False,False,True
286-62-6248,B,0,0,1,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,20:03,9.0,39.2139.2139.2139.21,False,False,True,True,True,False
339-38-9982,B,0,0,1,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,14:55,6.7,59.8659.86,True,False,False,True,False,True
827-44-5872,B,0,0,1,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28,6.1,54.3654.3654.3654.3654.3654.3654.3654.3654.3654.36,True,False,False,False,True,False
827-77-7633,A,1,0,0,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,19:41,9.3,98.0998.0998.0998.0998.0998.0998.0998.0998.09,False,False,True,True,False,False
287-83-1405,A,1,0,0,Health and beauty,25.43,6,7.629,160.209,2019-02-12,19:01,7.0,25.4325.4325.4325.4325.4325.43,False,False,True,True,False,True
435-13-4908,A,1,0,0,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,18:04,7.2,86.6886.6886.6886.6886.6886.6886.6886.68,True,False,False,True,True,False
857-67-9057,B,0,0,1,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,19:20,8.2,22.9522.9522.9522.9522.9522.9522.9522.9522.9522.95,False,False,True,True,False,True
236-27-1144,C,0,1,0,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31,8.4,16.3116.3116.3116.3116.3116.3116.3116.3116.31,False,False,True,False,False,True
892-05-6689,A,1,0,0,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28,6.2,28.3228.3228.3228.3228.32,False,False,True,False,False,True
583-41-4548,C,0,1,0,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36,7.4,16.6716.6716.6716.6716.6716.6716.67,False,False,True,True,False,True
339-12-4827,B,0,0,1,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32,5.0,73.96,True,False,False,False,True,False
643-38-7867,A,1,0,0,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44,6.9,97.94,False,False,True,True,False,True
308-81-0538,A,1,0,0,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16,4.9,73.0573.0573.0573.05,False,False,True,False,True,False
358-88-9262,C,0,1,0,Food and beverages,87.48,6,26.244,551.124,2019-02-01,18:43,5.1,87.4887.4887.4887.4887.4887.48,True,False,False,False,False,True
460-35-4390,A,1,0,0,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00,9.1,30.6830.6830.68,False,False,True,True,False,True
343-87-0864,C,0,1,0,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30,7.1,75.88,True,False,False,True,True,False
173-50-1108,B,0,0,1,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14,5.0,20.1820.1820.1820.18,True,False,False,False,True,False
243-47-2663,C,0,1,0,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43,5.5,18.7718.7718.7718.7718.7718.77,True,False,False,True,True,False
841-18-8232,B,0,0,1,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40,9.2,71.2,False,False,True,False,True,False
701-23-5550,B,0,0,1,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40,4.9,38.8138.8138.8138.81,True,False,False,True,False,True
647-50-1224,A,1,0,0,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,16:23,8.9,29.4229.4229.4229.4229.4229.4229.4229.4229.4229.42,False,False,True,False,False,True
541-48-8554,A,1,0,0,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08,6.0,60.9560.9560.9560.9560.9560.9560.9560.9560.95,False,False,True,True,True,False
539-21-7227,B,0,0,1,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45,4.2,51.5451.5451.5451.5451.54,False,False,True,False,False,False
213-32-1216,A,1,0,0,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28,7.3,66.0666.0666.0666.0666.0666.06,False,False,True,False,False,False
747-58-7183,B,0,0,1,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31,6.5,57.2757.2757.27,False,False,True,True,False,True
582-52-8065,B,0,0,1,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49,8.9,54.3154.3154.3154.3154.3154.3154.3154.3154.31,False,False,True,False,False,False
210-57-1719,B,0,0,1,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34,9.7,58.2458.2458.2458.2458.2458.2458.2458.2458.24,False,False,True,False,False,False
399-69-4630,C,0,1,0,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23,8.6,22.2122.2122.2122.2122.2122.21,False,False,True,True,True,False
134-75-2619,A,1,0,0,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51,6.9,19.3219.3219.3219.3219.3219.3219.32,True,False,False,True,False,False
356-44-8813,B,0,0,1,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45,7.7,37.4837.4837.48,False,False,True,True,True,False
198-66-9832,B,0,0,1,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38,9.5,72.0472.04,True,False,False,False,False,False
283-26-5248,C,0,1,0,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23,4.5,98.5298.5298.5298.5298.5298.5298.5298.5298.5298.52,True,False,False,False,False,True
712-39-0363,A,1,0,0,Food and beverages,41.66,6,12.498,262.458,2019-01-02,15:24,5.6,41.6641.6641.6641.6641.6641.66,True,False,False,True,False,True
218-59-9410,A,1,0,0,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54,8.2,72.4272.4272.42,True,False,False,False,False,True
174-75-0888,B,0,0,1,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32,7.3,21.5821.5821.5821.5821.5821.5821.5821.5821.58,False,False,True,True,False,False
866-99-7614,C,0,1,0,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42,4.4,89.289.289.289.289.289.289.289.289.289.2,False,False,True,True,True,False
134-54-4720,B,0,0,1,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,13:58,5.7,42.4242.4242.4242.4242.4242.4242.4242.42,False,False,True,False,False,True
760-90-2357,A,1,0,0,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08,5.0,74.5174.5174.5174.5174.5174.51,True,False,False,True,False,True
514-37-2845,B,0,0,1,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02,9.0,99.2599.25,False,False,True,True,False,False
698-98-5964,A,1,0,0,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01,6.3,81.2181.2181.2181.2181.2181.2181.2181.2181.2181.21,False,False,True,False,True,False
718-57-9773,C,0,1,0,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40,9.4,49.3349.3349.3349.3349.3349.3349.3349.3349.3349.33,False,False,True,False,True,False
651-88-7328,A,1,0,0,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,13:55,7.7,65.7465.7465.7465.7465.7465.7465.7465.7465.74,False,False,True,False,False,False
241-11-2261,B,0,0,1,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33,5.5,79.8679.8679.8679.8679.8679.8679.86,False,False,True,False,True,False
408-26-9866,C,0,1,0,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42,4.1,73.9873.9873.9873.9873.9873.9873.98,False,False,True,False,False,True
834-83-1826,B,0,0,1,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16,7.6,82.0482.0482.0482.0482.04,True,False,False,False,True,False
343-61-3544,B,0,0,1,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48,8.6,26.6726.6726.6726.6726.6726.6726.6726.6726.6726.67,True,False,False,True,False,False
239-48-4278,A,1,0,0,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35,8.3,10.1310.1310.1310.1310.1310.1310.13,True,False,False,True,False,True
355-34-6244,B,0,0,1,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55,8.1,72.3972.39,False,False,True,True,True,False
550-84-8664,A,1,0,0,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33,8.6,85.9185.9185.9185.9185.91,False,False,True,True,True,False
339-96-8318,B,0,0,1,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49,6.3,81.3181.3181.3181.3181.3181.3181.31,True,False,False,True,False,True
458-61-0011,B,0,0,1,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43,5.8,60.360.360.360.3,False,False,True,True,False,False
592-34-6155,C,0,1,0,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43,6.2,31.7731.7731.7731.77,False,False,True,True,False,True
797-88-0493,A,1,0,0,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54,7.7,64.2764.2764.2764.27,False,False,True,False,False,False
207-73-1363,B,0,0,1,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15,8.1,69.5169.51,False,False,True,True,False,True
390-31-6381,C,0,1,0,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37,7.3,27.2227.2227.22,False,False,True,True,False,False
443-82-0585,A,1,0,0,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54,8.4,77.6877.6877.6877.68,True,False,False,False,False,False
339-18-7061,C,0,1,0,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06,8.0,92.9892.98,True,False,False,False,True,False
359-90-3665,B,0,0,1,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03,9.5,18.0818.0818.0818.08,True,False,False,False,True,False
375-72-3056,B,0,0,1,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58,7.0,63.0663.0663.06,False,False,True,True,False,True
127-47-6963,A,1,0,0,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53,9.8,51.7151.7151.7151.71,False,False,True,True,True,False
278-86-2735,A,1,0,0,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03,9.2,52.3452.3452.34,False,False,True,False,False,False
695-28-6250,A,1,0,0,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38,7.7,43.0643.0643.0643.0643.06,False,False,True,False,False,True
379-17-6588,C,0,1,0,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07,5.3,59.6159.6159.6159.6159.6159.6159.6159.6159.6159.61,False,False,True,True,False,False
227-50-3718,A,1,0,0,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23,4.4,14.6214.6214.6214.6214.62,False,False,True,True,False,False
302-15-2162,C,0,1,0,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54,4.3,46.5346.5346.5346.5346.5346.53,True,False,False,True,True,False
788-07-8452,C,0,1,0,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38,9.4,24.2424.2424.2424.2424.2424.2424.24,True,False,False,False,False,True
560-49-6611,A,1,0,0,Sports and travel,45.58,1,2.279,47.859,2019-02-07,14:13,9.8,45.58,True,False,False,False,False,False
880-35-0356,A,1,0,0,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51,4.8,75.275.275.2,True,False,False,False,False,True
585-11-6748,B,0,0,1,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05,5.3,96.896.896.8,True,False,False,True,False,False
470-31-3286,B,0,0,1,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30,8.7,14.8214.8214.82,False,False,True,True,True,False
152-68-2907,A,1,0,0,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30,9.5,52.252.252.2,False,False,True,True,True,False
123-35-4896,C,0,1,0,Sports and travel,46.66,9,20.997,440.937,2019-02-17,19:11,5.3,46.6646.6646.6646.6646.6646.6646.6646.6646.66,False,False,True,False,False,True
258-69-7810,C,0,1,0,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53,9.2,36.8536.8536.8536.8536.85,False,False,True,False,False,False
334-64-2006,A,1,0,0,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22,9.6,70.3270.32,True,False,False,False,False,True
219-61-4139,C,0,1,0,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16,6.4,83.08,False,False,True,True,False,True
881-41-7302,C,0,1,0,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06,4.5,64.99,False,False,True,False,True,False
373-09-4567,C,0,1,0,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35,6.9,77.5677.5677.5677.5677.5677.5677.5677.5677.5677.56,False,False,True,True,False,True
642-30-6693,B,0,0,1,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54,7.8,54.5154.5154.5154.5154.5154.51,False,False,True,False,False,True
484-22-8230,C,0,1,0,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08,4.5,51.8951.8951.8951.8951.8951.8951.89,True,False,False,False,False,False
830-58-2383,B,0,0,1,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26,8.6,31.7531.7531.7531.75,False,False,True,True,False,False
559-98-9873,A,1,0,0,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56,5.2,53.6553.6553.6553.6553.6553.6553.65,True,False,False,False,False,True
544-32-5024,C,0,1,0,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16,6.4,49.7949.7949.7949.79,True,False,False,False,True,False
318-12-0304,A,1,0,0,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20,5.2,30.61,False,False,True,True,False,True
349-97-8902,B,0,0,1,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37,8.9,57.8957.89,True,False,False,True,False,True
421-95-9805,A,1,0,0,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18,6.2,28.96,False,False,True,False,True,False
277-35-5865,C,0,1,0,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23,6.7,98.9798.9798.9798.9798.9798.9798.9798.9798.97,True,False,False,False,False,False
789-23-8625,B,0,0,1,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45,7.2,93.2293.2293.22,True,False,False,True,False,False
284-54-4231,C,0,1,0,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08,9.0,80.93,True,False,False,True,True,False
443-59-0061,A,1,0,0,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25,4.2,67.4567.4567.4567.4567.4567.4567.4567.4567.4567.45,True,False,False,True,False,True
509-29-3912,A,1,0,0,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24,4.2,38.7238.7238.7238.7238.7238.7238.7238.7238.72,True,False,False,False,False,True
327-40-9673,B,0,0,1,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51,6.9,72.672.672.672.672.672.6,True,False,False,True,False,False
840-19-2096,C,0,1,0,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10,4.4,87.9187.9187.9187.9187.91,True,False,False,True,False,True
828-46-6863,A,1,0,0,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22,4.0,98.5398.5398.5398.5398.5398.53,True,False,False,True,True,False
641-96-3695,C,0,1,0,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55,8.5,43.4643.4643.4643.4643.4643.46,True,False,False,False,False,True
420-97-3340,A,1,0,0,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30,9.2,71.6871.6871.68,False,False,True,False,True,False
436-54-4512,A,1,0,0,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44,9.8,91.61,True,False,False,False,False,False
670-79-6321,B,0,0,1,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27,4.9,94.5994.5994.5994.5994.5994.5994.59,True,False,False,False,True,False
852-62-7105,B,0,0,1,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25,4.4,83.2583.2583.2583.2583.2583.2583.2583.2583.2583.25,False,False,True,False,True,False
598-06-7312,B,0,0,1,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42,6.8,91.35,True,False,False,True,False,False
135-13-8269,B,0,0,1,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04,9.1,78.8878.88,True,False,False,False,False,False
816-57-2053,A,1,0,0,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37,8.7,60.8760.87,False,False,True,True,False,True
628-90-8624,B,0,0,1,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41,5.0,82.5882.5882.5882.5882.5882.5882.5882.5882.5882.58,True,False,False,True,False,False
856-66-2701,A,1,0,0,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19,7.5,53.353.353.3,True,False,False,True,False,True
308-39-1707,A,1,0,0,Fashion accessories,12.09 USD,-1,7.995,12.6945,2019-01-26,18:19,8.2,,False,False,True,False,True,False
149-61-1929,A,1,0,0,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08,6.7,64.1964.1964.1964.1964.1964.1964.1964.1964.1964.19,False,False,True,True,True,False
655-07-2265,A,1,0,0,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38,5.4,78.3178.3178.31,False,False,True,True,False,True
589-02-8023,A,1,0,0,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54,7.0,83.7783.77,True,False,False,True,True,False
420-04-7590,B,0,0,1,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29,4.7,99.799.799.7,False,False,True,True,False,True
182-88-2763,B,0,0,1,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28,5.0,79.9179.9179.91,True,False,False,True,True,False
188-55-0967,B,0,0,1,Health and beauty,66.47,10,33.235,697.935,2019-01-15,15:01,5.0,66.4766.4766.4766.4766.4766.4766.4766.4766.4766.47,True,False,False,True,True,False
610-46-4100,A,1,0,0,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31,6.0,28.9528.9528.9528.9528.9528.9528.95,False,False,True,True,True,False
318-81-2368,C,0,1,0,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16,6.3,46.2,False,False,True,False,False,False
364-33-8584,B,0,0,1,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27,8.5,17.6317.6317.6317.6317.63,True,False,False,False,False,False
665-63-9737,B,0,0,1,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,17:36,7.5,52.4252.4252.42,False,False,True,True,False,True
695-09-5146,B,0,0,1,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00,6.4,98.7998.7998.79,True,False,False,False,False,True
155-45-3814,C,0,1,0,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29,4.7,88.5588.5588.5588.5588.5588.5588.5588.55,True,False,False,False,False,True
794-32-2436,B,0,0,1,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08,6.0,55.6755.67,True,False,False,True,False,True
131-15-8856,C,0,1,0,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26,4.0,72.5272.5272.5272.5272.5272.5272.5272.52,True,False,False,False,True,False
273-84-2164,C,0,1,0,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53,5.5,12.0512.0512.0512.0512.05,True,False,False,True,False,True
706-36-6154,A,1,0,0,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43,8.7,19.3619.3619.3619.3619.3619.3619.3619.3619.36,True,False,False,True,False,True
778-89-7974,C,0,1,0,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58,7.4,70.2170.2170.2170.2170.2170.21,False,False,True,True,False,False
574-31-8277,B,0,0,1,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55,5.6,33.63,True,False,False,True,False,False
859-71-0933,C,0,1,0,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10,6.3,15.4915.49,True,False,False,False,False,False
740-11-5257,C,0,1,0,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44,7.1,24.7424.7424.7424.7424.7424.7424.7424.7424.7424.74,False,False,True,True,False,False
369-82-2676,B,0,0,1,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22,7.8,75.6675.6675.6675.6675.66,False,False,True,True,False,True
563-47-4072,B,0,0,1,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52,9.9,55.8155.8155.8155.8155.8155.81,False,False,True,False,False,False
742-04-5161,A,1,0,0,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24,7.3,72.7872.7872.7872.7872.7872.7872.7872.7872.7872.78,True,False,False,True,False,False
149-15-7606,B,0,0,1,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31,5.1,37.3237.3237.3237.3237.3237.3237.3237.3237.32,True,False,False,True,False,True
133-77-3154,B,0,0,1,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,18:04,9.4,60.1860.1860.1860.18,True,False,False,True,True,False
169-52-4504,A,1,0,0,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13,5.8,15.6915.6915.69,False,False,True,False,True,False
250-81-7186,C,0,1,0,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23,8.0,99.69,False,False,True,False,True,False
562-12-5430,A,1,0,0,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11,7.9,88.1588.1588.15,True,False,False,False,False,True
816-72-8853,A,1,0,0,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48,5.9,27.9327.9327.9327.9327.93,True,False,False,False,False,False
491-38-3499,A,1,0,0,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,17:46,4.9,55.45,True,False,False,True,True,False
322-02-2271,B,0,0,1,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46,9.3,42.9742.9742.97,False,False,True,False,False,False
842-29-4695,C,0,1,0,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07,7.9,17.1417.1417.1417.1417.1417.1417.14,True,False,False,True,True,False
725-67-2480,B,0,0,1,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14,5.9,58.7558.7558.7558.7558.7558.75,True,False,False,False,True,False
641-51-2661,C,0,1,0,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:45,9.9,87.187.187.187.187.187.187.187.187.187.1,True,False,False,False,True,False
714-02-3114,C,0,1,0,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39,7.7,98.898.8,False,False,True,False,False,False
518-17-2983,A,1,0,0,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44,7.6,48.6348.6348.6348.63,False,False,True,False,False,True
779-42-2410,B,0,0,1,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06,7.7,57.7457.7457.74,True,False,False,True,False,True
190-14-3147,B,0,0,1,Health and beauty,17.97,4,3.594,75.474,2019-02-23,20:43,6.4,17.9717.9717.9717.97,False,False,True,False,False,True
408-66-6712,C,0,1,0,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19,4.4,47.7147.7147.7147.7147.7147.71,True,False,False,False,False,True
679-22-6530,B,0,0,1,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01,4.1,40.6240.62,False,False,True,False,True,False
588-47-8641,A,1,0,0,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30,4.4,56.0456.0456.0456.0456.0456.0456.0456.0456.0456.04,True,False,False,True,False,True
642-61-4706,B,0,0,1,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34,5.5,93.493.4,True,False,False,True,False,False
576-31-4774,B,0,0,1,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10,4.0,73.4173.4173.41,False,False,True,False,False,True
556-41-6224,C,0,1,0,Health and beauty,33.64,8,13.456,282.576,2019-02-15,17:10,9.3,33.6433.6433.6433.6433.6433.6433.6433.64,False,False,True,True,True,False
811-03-8790,A,1,0,0,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22,4.8,45.4845.4845.4845.4845.4845.4845.4845.4845.4845.48,False,False,True,False,True,False
242-11-3142,B,0,0,1,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57,4.6,83.7783.77,True,False,False,True,False,False
752-23-3760,B,0,0,1,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:29,7.3,64.0864.0864.0864.0864.0864.0864.08,True,False,False,False,True,False
274-05-5470,A,1,0,0,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30,6.0,73.4773.4773.4773.47,True,False,False,False,False,False
648-94-3045,C,0,1,0,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:27,8.1,58.9558.9558.9558.9558.9558.9558.9558.9558.9558.95,False,False,True,True,False,True
